CODIGO,nombre,latitud,longitud,DEPARTAMENTO,MUNICIPIO
21190330,NUNEZ [21190330],3.90586111,-74.50969444,Cundinamarca,Cabrera (Cundinamarca)
22065040,SAN ANTONIO QUINTA [22065040],3.90691667,-75.48808333,Tolima,San Antonio
22060100,PIEDRAS DE COBRE [22060100],3.9082777799999997,-75.10333333,Tolima,Saldaña
21170040,MESAS LAS [21170040],3.91213889,-74.82244444,Tolima,Suárez (Tolima)
32047010,RAUDAL DOS [32047010],2.5833330599999997,-72.86666667,Meta,Puerto Concordia
35010040,CAÑO HONDO [35010040],3.92507,-73.81362,Meta,Guamal (Meta)
22067010,PUENTE ORTEGA [22067010],3.92258333,-75.18305556000001,Tolima,Ortega
22050090,MOLINO MURRA [22050090],3.9231388899999997,-75.02119444,Tolima,Saldaña
22050040,ATACO [22050040],3.92805556,-75.37916666999999,Tolima,Ataco
32105010,PUERTO ARTURO [32105010],2.58333333,-72.78333332999999,Guaviare,San José Del Guaviare
21160210,ESPERANZA LA FINCA [21160210],3.9,-74.76666666999999,Tolima,Cunday
26095220,ITA-BUGA [26095220],3.9166666699999997,-76.3,Valle del Cauca,Buga
22060040,SAN ANTONIO [22060040],3.9166666699999997,-75.48333333,Tolima,San Antonio
21160070,VILLARRICA [21160070],3.93291667,-74.60927778,Tolima,Villarrica
35130010,LA PLATA [35130010],3.95608333,-72.76572222,Meta,Puerto López
22060070,ORTEGA [22060070],3.9391666699999996,-75.21994443999999,Tolima,Ortega
21170030,MAPORITA LA DC HACIENDA [21170030],3.94722222,-74.85688889000001,Tolima,Suárez (Tolima)
54075020,BAJO CALIMA [54075020],3.95355556,-76.99044443999999,Valle del Cauca,Buenaventura
21247050,BOCATOMA [21247050],4.69205556,-74.95813889,Tolima,Venadillo
21195110,PENAS BLANCAS [21195110],3.96472222,-74.44375000000001,Cundinamarca,Cabrera (Cundinamarca)
35060090,GACHALA [35060090],4.69052778,-73.52291667,Cundinamarca,Gachalá
22057030,MIRA  5 [22057030],3.93333333,-75.03333332999999,Tolima,Saldaña
21135060,USOSALDANA [21135060],3.93333333,-75.01666666999999,Tolima,Saldaña
21190340,QUEBRADA NEGRA [21190340],3.95,-74.48333333,Cundinamarca,Cabrera (Cundinamarca)
21197090,DOS MIL [21197090],3.96666667,-74.45,Cundinamarca,Cabrera (Cundinamarca)
35010050,BORREGO V RICA HACIENDA [35010050],3.96666667,-73.4,Meta,San Carlos De Guaroa
21206700,CEA CENT.EST.AERO. [21206700],4.69102778,-74.13441667,Bogotá,"Bogota, D.C"
21201230,ENMANUEL D ALZON [21201230],4.701125,-74.07030556000001,Bogotá,"Bogota, D.C"
21255110,SANTA ISABEL [21255110],4.70175,-75.13183332999999,Tolima,Santa Isabel
35060150,TEMBLADARES [35060150],4.7048611099999995,-73.66527778,Cundinamarca,Junín
35060140,PALOMAS LAS [35060140],4.70491667,-73.44488889,Cundinamarca,Gachalá
21205730,CENTRO MED ANDES [21205730],4.69816667,-74.03683333,Bogotá,"Bogota, D.C"
21240040,SANTA ISABEL [21240040],4.7,-75.1,Tolima,Santa Isabel
21206550,SENA MOSQUERA [21206550],4.7,-74.21666667,Cundinamarca,Mosquera (Cundinamarca)
21202100,IDEAM FONTIBON HB [21202100],4.7,-74.16666667,Bogotá,"Bogota, D.C"
21205520,ELDORADO DIDACTICA [21205520],4.7,-74.15,Bogotá,"Bogota, D.C"
21206150,MOLINOS DEL NORTE [21206150],4.7,-74.05,Bogotá,"Bogota, D.C"
21206130,RAD.DORADO - AUT [21206130],4.70558333,-74.15066666999999,Bogotá,"Bogota, D.C"
26127090,SUCRE [26127090],4.71083333,-75.75769444,RIsaralda,Pereira
21245140,SANTA ISABEL [21245140],4.71186111,-75.09445556,Tolima,Santa Isabel
35060100,ESCUELA TENA [35060100],4.71269444,-73.52069444,Cundinamarca,Gachalá
26127100,ARABIA [26127100],4.71419444,-75.71375,RIsaralda,Pereira
35070040,TIBANA [35070040],5.31527778,-73.39594444,Boyacá,Tibaná
35070030,TURMEQUE [35070030],5.31775,-73.49636111000001,Boyacá,Turmequé
26140110,SAN CLEMENTE [26140110],5.31786111,-75.78766667,RIsaralda,Guática
23020100,VICTORIA LA [23020100],5.32108333,-74.91463889,Caldas,Victoria
24017610,BOQUERON [24017610],5.32825,-73.69972222000001,Cundinamarca,Lenguazaque
21205791,ELDORADO CATAM - AUT [21205791],4.70558333,-74.15066666999999,Bogotá,"Bogota, D.C"
24011150,ALIZOS LOS [24011150],5.32938889,-73.85005556,Cundinamarca,Carmen De Carupa
24011090,UBATE GRANJA [24011090],5.32733333,-73.79144443999999,Cundinamarca,Ubaté
35197060,NEGRA LA [35197060],5.33333333,-72.71666667,Boyacá,Pajarito
11030030,MANAGRU [11030030],5.33416667,-76.72813889,Chocó,El Cantón Del San Pablo (Managrú)
23060170,PALMA LA [23060170],5.34936111,-74.38911111,Cundinamarca,La Palma
35260030,HATO BURRUNAY [35260030],5.35194444,-70.67827778,Vichada,Santa Rosalía
23060110,CAPARRAPI [23060110],5.35219444,-74.49477777999999,Cundinamarca,Caparrapí
35075010,NUEVO COLON [35075010],5.35269444,-73.45377778,Boyacá,Nuevo Colón
34035010,TUPARRO BOCAS - TOMO [34035010],5.35313889,-67.85825,Vichada,Cumaribo
34037700,CENTRO ADTIVO TOMO [34037700],5.3535,-67.85430556,Vichada,Cumaribo
35085020,RONDON [35085020],5.3584166699999995,-73.20361111,Boyacá,Rondón
35090070,GUAMO DE SISBACA [35090070],5.36666667,-72.91666667,Boyacá,Aquitania
35080040,RONDON [35080040],5.35,-73.21666667,Boyacá,Rondón
26147140,PUENTE NEGRO  - AUT [26147140],4.98794444,-75.85891667,Caldas,Belalcazar
35210020,YOPAL [35210020],5.35,-72.4,Casanare,Yopal
24010610,CARMEN DE CARUPA [24010610],5.35127778,-73.90447222,Cundinamarca,Carmen De Carupa
35267100,HATO BURRUNAY [35267100],5.36666667,-70.66666667,Vichada,Santa Rosalía
26020230,ROSARIO EL [26020230],2.60655556,-76.75608333,Cauca,Cajibío
21100080,NUEVO PARAISO [21100080],2.61527778,-75.20669443999999,Huila,Algeciras
26030080,ROMELIA LA [26030080],2.6228055599999998,-76.89511111,Cauca,El Tambo (Cauca)
26020020,SILVIA PTA ELECTRI [26020020],2.62466667,-76.34913889,Cauca,Silvia
26030060,GAMBOA [26030060],2.62558333,-76.85361111,Cauca,El Tambo (Cauca)
21080070,SANTA ROSA HACIENDA [21080070],2.6369166699999997,-75.58091667,Huila,Yaguará
53070060,HONDURAS [53070060],2.63961111,-77.15494444,Cauca,El Tambo (Cauca)
23087150,PUENTE REAL  - AUT [23087150],6.14347222,-75.37994444,Antioquia,Rionegro (Antioquia)
21087070,JARDIN EL HACIENDA [21087070],2.6306111100000003,-75.55558332999999,Huila,Yaguará
28037030,PUENTE SALGUERO  - AUT [28037030],10.384111110000001,-73.23247222,Cesar,Valledupar
26030030,CABANA INDERENA [26030030],2.64066667,-76.90902778,Cauca,El Tambo (Cauca)
26020030,PIENDAMO [26020030],2.6426944399999996,-76.53611111000001,Cauca,Piendamó
21077010,PUENTE MOMICO [21077010],2.61666667,-75.48333333,Huila,Yaguará
53070070,SAN JUAN DE MICAY [53070070],2.65,-77.28333332999999,Cauca,El Tambo (Cauca)
21050170,YARUMAL [21050170],2.6523888899999997,-75.75894444,Huila,Nátaga
21050070,BELALCAZAR [21050070],2.657,-75.97497222000001,Cauca,Páez (Belalcázar)
21080030,YAGUARA [21080030],2.66961111,-75.52886111000001,Huila,Yaguará
35010230,BAJO NARE [35010230],3.98463889,-72.97122222,Meta,Puerto López
21087060,PUENTE CARRETERA [21087060],2.65,-75.56666666999999,Huila,Yaguará
21100030,LLANO AZUL [21100030],2.65,-75.4,Huila,Campoalegre
21105020,VUELTA LA [21105020],2.65,-75.36666667,Huila,Campoalegre
21100150,ARROLIMA [21100150],2.65,-75.35,Huila,Campoalegre
21085020,IQUIRA [21085020],2.6521944399999997,-75.62925,Huila,Íquira
53070010,HONDURAS [53070010],2.6666666699999997,-77.26666666999999,Cauca,El Tambo (Cauca)
21087090,TRAMPA SEDIMENTOS [21087090],2.6666666699999997,-75.56666666999999,Huila,Teruel
22077040,COREA [22077040],3.98333333,-75.11666667,Tolima,San Luis (Tolima)
21190320,PENAS BLANCAS [21190320],3.98333333,-74.4,Cundinamarca,Cabrera (Cundinamarca)
29047080,DARCENA BARRANQUIL [29047080],10.97,-74.76,Atlantico,Barranquilla
21190090,CABRERA [21190090],3.9869722199999997,-74.48355556000001,Cundinamarca,Cabrera (Cundinamarca)
22077030,DIAMANTE EL [22077030],4.02416667,-75.6085,Tolima,Roncesvalles
35010020,ACACIAS [35010020],3.99463889,-73.76558333,Meta,Acacías
54077200,COLONIAS LAS [54077200],4.00108333,-76.97544443999999,Valle del Cauca,Buenaventura
22070010,RONCESVALLES [22070010],4.00663889,-75.60775,Tolima,Roncesvalles
21185030,GUAMO [21185030],4.00883333,-74.98138889,Tolima,Guamo
26105230,MATEGUADUA [26105230],4.02833333,-76.16852777999999,Valle del Cauca,Tuluá
21180120,LORENA LA HACIENDA [21180120],4.0291666699999995,-75.10555556000001,Tolima,San Luis (Tolima)
21190270,SAN JUAN [21190270],4.03102778,-74.31116666999999,Bogotá,"Bogota, D.C"
22075020,VARSOVIA [22075020],4.01666667,-75.16666667,Tolima,San Luis (Tolima)
21180240,AEROPUERTO BARROSO DC [21180240],4.01666667,-74.96666667,Tolima,Guamo
26100810,MATEGUADUA [26100810],4.02833333,-76.16852777999999,Valle del Cauca,Tuluá
35020060,POMPEYA [35020060],4.03975,-73.368,Meta,Villavicencio
26100350,PUERTO FRAZADAS [26100350],4.054361109999999,-75.99475,Valle del Cauca,Tuluá
21180160,SUAREZ [21180160],4.05594444,-74.8415,Tolima,Guamo
26100790,ITALIA LA [26100790],4.05722222,-75.80575,Valle del Cauca,Sevilla
21206060,CASABLANCA [21206060],4.71711111,-74.25333332999999,Cundinamarca,Madrid
54077030,VIRGEN LA [54077030],4.03333333,-77.03333332999999,Valle del Cauca,Buenaventura
21187060,GUAMO-MILAN [21187060],4.03333333,-74.98333333,Tolima,Guamo
22077070,CALICHAL EL BOSQUE [22077070],4.05425,-75.38808333,Tolima,Rovira
26137210,PASTORA LA [26137210],4.7166666699999995,-75.51666666999999,RIsaralda,Pereira
21245100,TOTARITO [21245100],4.7166666699999995,-75.26666666999999,Tolima,Santa Isabel
21245090,ERMITA LA [21245090],4.7166666699999995,-75.25,Tolima,Santa Isabel
21245110,ORCHORAL [21245110],4.7166666699999995,-75.16666667,Tolima,Santa Isabel
21245120,ALTO PURIMA [21245120],4.7166666699999995,-75.1,Tolima,Santa Isabel
21245150,SAN JOSE [21245150],4.7166666699999995,-75.06666666999999,Tolima,Santa Isabel
35060120,VEGA LA SAN JUAN [35060120],4.72330556,-73.47055556000001,Cundinamarca,Gachalá
21205770,BASE AEREA MADRID [21205770],4.72880556,-74.2725,Cundinamarca,Madrid
26130560,PEZ FRESCO [26130560],4.73272222,-75.57555556000001,RIsaralda,Santa Rosa De Cabal
35070170,NAZARETH [35070170],4.73333333,-73.2,Boyacá,Santa María (Boyacá)
21240110,BODEGA LA [21240110],4.73561111,-75.13891667,Tolima,Santa Isabel
26127120,MONTANA LA [26127120],4.73333333,-75.83333332999999,RIsaralda,Pereira
26137190,BUENOS AIRES [26137190],4.73333333,-75.58333332999999,RIsaralda,Santa Rosa De Cabal
26137200,BUENOS AIRES [26137200],4.73333333,-75.58333332999999,RIsaralda,Santa Rosa De Cabal
26130550,BRISAS LAS HACIENDA [26130550],4.73333333,-75.51666666999999,RIsaralda,Santa Rosa De Cabal
21245080,PLAYA LA [21245080],4.73333333,-75.33333332999999,Tolima,Santa Isabel
21206200,TUNDAMA [21206200],4.73333333,-74.25,Cundinamarca,Mosquera (Cundinamarca)
21205750,REP LOS MUCHACHOS [21205750],4.73333333,-74.16666667,Cundinamarca,Funza
35067100,VEGA LA [35067100],4.73333333,-73.48333333,Cundinamarca,Ubalá
35177010,PORVENIR EL [35177010],4.73333333,-71.4,Meta,Puerto Gaitán
21206680,COL NUEVO RETIRO [21206680],4.73411111,-74.03702778,Bogotá,"Bogota, D.C"
21205870,SALITRE EL [21205870],4.73888889,-74.33427778,Cundinamarca,Bojacá
21206630,BILBAO MAXIMO POTI [21206630],4.75113889,-74.09158332999999,Bogotá,"Bogota, D.C"
23120240,PAIME [23120240],5.3713888899999995,-74.15463889,Cundinamarca,Paime
23050230,SAN JOSE PENSILVAN [23050230],5.37430556,-75.14916667,Caldas,Pensilvania
11037020,PUENTE CERTEGUI [11037020],5.37475,-76.61325000000001,Chocó,Cértegui
35070020,VENTAQUEMADA [35070020],5.38305556,-73.60288889,Boyacá,Ventaquemada
24010170,GUACHETA [24010170],5.3858888899999995,-73.69105556000001,Cundinamarca,Guachetá
21206210,FLORES COLOMBIANAS [21206210],4.73625,-74.15733333,Cundinamarca,Funza
21245060,AFRICA SUPERIOR [21245060],4.75,-75.38333333,Tolima,Santa Isabel
21245050,AFRICA ABAJO [21245050],4.75,-75.35,Tolima,Santa Isabel
35067020,UBALA [35067020],4.75,-73.53333332999999,Cundinamarca,Ubalá
35077060,PALMA LA [35077060],5.38333333,-73.36666667,Boyacá,Ramiriquí
26160080,SALAMINA CONC BARC [26160080],5.39544444,-75.48930556,Caldas,Salamina (Caldas)
35090110,DON ANTONIO [35090110],4.75577,-73.00242999999999,Casanare,Sabanalarga (Casanare)
26185040,SAN FELIX [26185040],5.3729444399999995,-75.37533332999999,Caldas,Salamina (Caldas)
35070010,RAMIRIQUI [35070010],5.39952778,-73.33297222,Boyacá,Ramiriquí
35217040,PUENTE CARRETERA [35217040],5.40261111,-72.32916666999999,Casanare,Yopal
35195050,CORINTO [35195050],5.407277779999999,-72.71722222000001,Boyacá,Pajarito
35210040,MOLINOS D CASANARE [35210040],5.41325,-72.29830556,Casanare,Yopal
35230010,SAN LUIS  PALENQUE [35230010],5.4205,-71.72805556,Casanare,San Luis De Palenque
35075030,VILLA LUISA [35075030],5.42222222,-73.34941667,Boyacá,Ramiriquí
35070310,TEATINOS [35070310],5.42282222,-73.37577777999999,Boyacá,Samacá
26170290,RIOSUCIO [26170290],5.424777779999999,-75.73025,Caldas,Riosucio (Caldas)
35077100,SAN JOSE [35077100],5.42863889,-73.52827778,Boyacá,Samacá
26025100,TUNIA [26025100],2.6744722199999997,-76.52633333,Cauca,Piendamó
35070220,JENESANO [35070220],5.41666667,-73.36666667,Boyacá,Jenesano
35267040,PUERTO MISTER [35267040],5.41666667,-70.6,Vichada,La Primavera
26180260,MIRANDA LA [26180260],5.42716667,-75.33358333,Caldas,Salamina (Caldas)
35217010,PUENTE YOPAL  - AUT [35217010],5.369,-72.41372222000001,Casanare,Yopal
26030070,DINDE [26030070],2.69741667,-76.75472222,Cauca,Cajibío
21087050,BOCATOMA [21087050],2.7051666699999997,-75.62069444,Huila,Íquira
21100010,CAMPOALEGRE [21100010],2.68333333,-75.33333332999999,Huila,Campoalegre
21090130,HIDROBETANIA [21090130],2.7,-75.43333333,Huila,Yaguará
21100120,PALCO EL [21100120],2.7,-75.23333333,Huila,Campoalegre
21095020,HIDROBETANIA [21095020],2.71344444,-75.42491666999999,Huila,Campoalegre
21105060,HIDROBETANIA [21105060],2.71344444,-75.42491666999999,Huila,Campoalegre
53075010,PORVENIR EL [53075010],2.71666667,-77.16666667,Cauca,El Tambo (Cauca)
26045030,PITAYO [26045030],2.73333333,-76.33333332999999,Cauca,Silvia
26040280,TACUEYO [26040280],2.73333333,-76.33333332999999,Cauca,Jambaló
21050120,TALAGA EL CRUCERO [21050120],2.73333333,-76.06666666999999,Cauca,Páez (Belalcázar)
21100040,PIRAVANTE HACIENDA [21100040],2.73333333,-75.28333332999999,Huila,Campoalegre
53070090,GALLERA LA [53070090],2.74511111,-76.90527777999999,Cauca,El Tambo (Cauca)
21087100,YERBABUENA [21087100],2.76852778,-75.62691667,Huila,Íquira
26020220,MORALES [26020220],2.76941667,-76.62419444,Cauca,Morales (Cauca)
21080100,HERRERAS LAS [21080100],2.77283333,-75.61305556,Huila,Teruel
53050020,TIMBIQUI [53050020],2.77361111,-77.66361111,Cauca,Timbiquí
21167050,PUENTE CUNDAY [21167050],4.05936111,-74.68827777999999,Tolima,Cunday
21160030,CUNDAY [21160030],4.06638889,-74.68761111,Tolima,Cunday
21080040,MICROCUENCA  1 [2108004],2.7666666699999998,-75.6,Huila,Teruel
21080050,CARACOL EL [21080050],2.7666666699999998,-75.6,Huila,Teruel
21097060,BETANIA [21097060],2.7666666699999998,-75.36666667,Huila,Palermo
21097080,MANSO EL [21097080],2.7666666699999998,-75.35,Huila,Palermo
21110210,RIVERA-CUCOLANDIA [21110210],2.7666666699999998,-75.23333333,Huila,Rivera
35020270,LIBERTAD LA [35020270],4.0573611099999995,-73.46791667,Meta,Villavicencio
35025030,PACHAQUIARO [35025030],4.06666667,-73.18333333,Meta,Puerto López
54077010,TROJITA LA [54077010],4.0695,-77.08436111,Valle del Cauca,Buenaventura
35035070,UNILLANOS [35035070],4.07672222,-73.582,Meta,Villavicencio
21190240,OSPINA PEREZ [21190240],4.08161111,-74.48872222,Cundinamarca,Venecia (Cundinamarca)
26105160,AEROPUERTO FARFAN [26105160],4.09008333,-76.22358333,Valle del Cauca,Tuluá
35037130,PUENTE DEL AMOR [35037130],4.08608333,-73.66888889,Meta,Villavicencio
26100700,PARDO [26100700],4.08725,-76.10080556000001,Valle del Cauca,Andalucía
35030050,OJO DE AGUA [35030050],4.09113889,-73.44877778,Meta,Villavicencio
26107140,MORALIA [26107140],4.08333333,-76.11666667,Valle del Cauca,Tuluá
35030060,APIAY [35030060],4.08333333,-73.56666666999999,Meta,Villavicencio
35030070,HIMAT R 6 [35030070],4.08333333,-73.56666666999999,Meta,Villavicencio
22070020,CORAZON EL [22070020],4.1,-75.33333332999999,Tolima,Rovira
35035080,TERMO OCOA [35035080],4.1,-73.7,Meta,Villavicencio
35027180,PERALONSO [35027180],4.1,-73.45,Meta,Villavicencio
35035010,BASE AEREA APIAY [35035010],4.07711111,-73.55991666999999,Meta,Villavicencio
35010010,PUERTO LOPEZ [35010010],4.10502778,-72.9365,Meta,Puerto López
26100770,CEILAN [26100770],4.11430556,-76.04252778,Valle del Cauca,Bugalagrande
35060180,UBALA [35060180],4.75238889,-73.52858332999999,Cundinamarca,Ubalá
26130540,PLAYA RICA [26130540],4.75672222,-75.59719444,RIsaralda,Santa Rosa De Cabal
26137180,PLAYA RICA [26137180],4.75680556,-75.59741666999999,RIsaralda,Santa Rosa De Cabal
21250100,ESTRELLA LA [21250100],4.76183333,-74.89869444,Tolima,Venadillo
22075040,CORAZON EL [22075040],4.11666667,-75.11666667,Tolima,Rovira
35020030,MANZANARES [35020030],4.11666667,-73.8,Meta,Acacías
35037140,MURUJUY [35037140],4.11666667,-73.28333332999999,Meta,Villavicencio
21206500,COL ABRAHAM LINCOL [21206500],4.75663889,-74.06158332999999,Bogotá,"Bogota, D.C"
21205950,TIBACHOQUE HACIENDA [21205950],4.75905556,-74.20516667,Cundinamarca,Funza
26137140,FLORIDA LA [26137140],4.76666667,-75.61666667,RIsaralda,Pereira
26055050,POTRERITO [26055050],3.24319444,-76.59241666999999,Valle del Cauca,Jamundí
26065020,MIRANDA [26065020],3.24566667,-76.22305556,Cauca,Miranda
53080010,YURUMANGUI S ANTON [53080010],3.26066667,-77.25925000000001,Valle del Cauca,Buenaventura
26045010,INGENIO BENGALA [26045010],3.26280556,-76.41447222000001,Cauca,Puerto Tejada
21140140,SANTO DOMINGO D C [21140140],3.25,-74.86666667,Huila,Baraya
32070020,CAÑO BLANCO [32070020],3.3185000000000002,-73.52908,Meta,Puerto Lleras
21130050,PEREZ HACIENDA AUT [21130050],3.24355556,-75.25594444,Huila,Aipe
26040040,MIRANDA 1 [26040040],3.2666666699999998,-76.26666666999999,Cauca,Miranda
32077060,PUERTO LLERAS [32077060],3.2666666699999998,-73.38333333,Meta,Puerto Lleras
32075080,PUERTO LLERAS [32075080],3.2676944399999996,-73.37319443999999,Meta,Puerto Lleras
26055140,JAMUNDI [26055140],3.27444444,-76.54166667,Valle del Cauca,Jamundí
21145020,ARIZONA [21145020],3.27611111,-74.93583333,Huila,Baraya
35055010,EL JAPON [35055010],4.37697222,-73.30130556,Cundinamarca,Paratebueno
21147050,PUENTE VENADO [21147050],3.28394444,-74.90822222,Huila,Colombia
54030020,NARANJAL [54030020],4.3569166699999995,-76.35341666999999,Valle del Cauca,Bolívar (Valle del cauca)
21210130,DELICIAS LAS [21210130],4.38033333,-75.51175,Tolima,Cajamarca
26100780,ZARZAL [26100780],4.38305556,-76.0735,Valle del Cauca,Zarzal
21197210,CUARTOS LOS [21197210],4.36666667,-74.45,Cundinamarca,Silvania
35057020,CABLE EL MR 2 [35057020],4.36666667,-73.26666666999999,Cundinamarca,Paratebueno
35057030,CABLE EL MR 3 [35057030],4.36666667,-73.26666666999999,Cundinamarca,Paratebueno
33065010,JAMURY [33065010],4.36666667,-69.16666667,Vichada,Cumaribo
21217300,COCORA [21217300],4.36841667,-75.33541667,Tolima,Ibagué
35105040,PETRIBA [35105040],4.38333333,-72.9,Meta,Barranca De Upía
21245070,AFRICA LA LINEA [21245070],4.76666667,-75.38333333,Tolima,Santa Isabel
21250640,PIEDRAS NEGRAS [21250640],4.76666667,-74.8,Tolima,Ambalema
35060060,GAMA 1 [35060060],4.76666667,-73.61666667,Cundinamarca,Gama
26137110,BANANERA LA 6-909 [26137110],4.77338889,-75.63305556,RIsaralda,Pereira
35060230,TRES ESQUINAS [35060230],4.78141667,-73.48905556000001,Cundinamarca,Ubalá
26130570,NUEVO LIBARE [26130570],4.78205556,-75.64583332999999,RIsaralda,Pereira
26120730,NUEVO LIBARE [26120730],4.78205556,-75.64583332999999,RIsaralda,Pereira
26135200,PARAMO SANTA ROSA [26135200],4.78333333,-75.61666667,RIsaralda,Santa Rosa De Cabal
26135230,PICO PARAMO SANTA R [26135230],4.78333333,-75.45,RIsaralda,Santa Rosa De Cabal
26135140,LAGUNA LA [26135140],4.77641667,-75.4125,RIsaralda,Pereira
35067030,UBALA [35067030],4.78022222,-73.49183332999999,Cundinamarca,Ubalá
21205670,FLORIDA LA AUT [21205670],4.77088889,-74.43763889,Cundinamarca,Anolaima
26135190,PANTANOS LOS [26135190],4.78333333,-75.4,RIsaralda,Santa Rosa De Cabal
26135170,BOQUERON EL [26135170],4.78333333,-75.38333333,RIsaralda,Santa Rosa De Cabal
21257030,CANAL PRINCIPAL [21257030],4.78333333,-74.88333333,Tolima,Ambalema
35197050,RANCHERIAS [35197050],5.4468611099999995,-72.70422222,Boyacá,Pajarito
35210010,MORRO EL [35210010],5.45305556,-72.45625,Casanare,Yopal
26175020,INSTITUCION LOS FUNDADORE [26175020],5.43333333,-75.71666667,Caldas,Riosucio (Caldas)
26175010,RIOSUCIO [26175010],5.43333333,-75.7,Caldas,Riosucio (Caldas)
26175050,RIOSUCIO [26175050],5.43333333,-75.7,Caldas,Riosucio (Caldas)
23040060,PALMAR EL HACIENDA [23040060],5.43333333,-74.73333333,Caldas,La Dorada
23040050,BASCULA LA [23040050],5.43333333,-74.71666667,Caldas,La Dorada
24015290,GACHANECA [24015290],5.43333333,-73.55,Boyacá,Samacá
24017630,GACHANECA [24017630],5.45,-73.55,Boyacá,Samacá
24017680,REBOSADERO [24017680],5.45,-73.53333332999999,Boyacá,Samacá
24017690,SALIDA EMBALSE [24017690],5.45,-73.53333332999999,Boyacá,Samacá
26105150,SAN MARCOS [26105150],4.23891667,-76.03305556000001,Valle del Cauca,Bugalagrande
24017720,CANAL PATAGUY [24017720],5.45,-73.5,Boyacá,Samacá
24017700,PUENTE EL [24017700],5.45616667,-73.54011111,Boyacá,Samacá
21180040,ROVIRA 2 [21180040],4.2425,-75.2425,Tolima,Rovira
21170020,DOS AGUAS LAS [21170020],4.25827778,-74.78361111000001,Tolima,Suárez (Tolima)
21210190,RESACA LA [21210190],4.2745,-75.14841666999999,Tolima,San Luis (Tolima)
21185040,AEROPUERTO SANTIAGO VILA [21185040],4.27544444,-74.798,Tolima,Flandes
22077080,PUENTE CUCUANA [22077080],4.28333333,-75.2,Tolima,Ortega
21217170,VERTEDERO [21217170],4.28333333,-75.05,Tolima,San Luis (Tolima)
21217110,CABUYO  1 EL [21217110],4.28333333,-75.03333332999999,Tolima,San Luis (Tolima)
21237030,GIRARDOT  2 [21237030],4.28333333,-74.81666666999999,Cundinamarca,Girardot
21187040,GIRARDOT  1 [21187040],4.28333333,-74.81666666999999,Tolima,Flandes
21185050,SAN RAFAEL [21185050],4.28333333,-74.8,Tolima,Flandes
35030090,BUENAVISTA [35030090],4.27477778,-73.61783333,Meta,Restrepo (Meta)
35020300,GUTIERREZ [35020300],4.25391667,-74.00269444,Cundinamarca,Gutiérrez
35080070,SAN LUIS DE GACENO [35080070],4.81977778,-73.16986111,Boyacá,San Luis De Gaceno
21205920,SUASUQUE [21205920],4.82083333,-73.96388889,Cundinamarca,Sopó
21255140,QUINTA LA [21255140],4.8215,-74.92063888999999,Tolima,Lérida
35060160,POTRERITOS [35060160],4.82880556,-73.76927778,Cundinamarca,Guatavita
35065010,GACHETA [35065010],4.83038889,-73.64647222,Cundinamarca,Gachetá
21210140,PLAN EL [21210140],4.38375,-75.49686111,Tolima,Cajamarca
21190310,PINAR EL [21190310],4.38797222,-74.32991666999999,Cundinamarca,Fusagasugá
21201300,AUSTRALIA [21201300],4.3942499999999995,-74.132,Bogotá,"Bogota, D.C"
26135180,HOTEL TERMALES [26135180],4.83333333,-75.55,RIsaralda,Santa Rosa De Cabal
21250560,CHORRILLO [21250560],4.83333333,-74.81666666999999,Tolima,Ambalema
21205930,VILLA ROSA [21205930],4.83333333,-74.1,Cundinamarca,Cota
26117200,TULIA LA [26117200],4.3851111099999995,-76.24452778,Valle del Cauca,Bolívar (Valle del cauca)
21230060,NARINO [21230060],4.39861111,-74.82555556000001,Cundinamarca,Nariño (Cundinamarca)
26120130,COROZAL [26120130],4.40277778,-75.91541667,Valle del Cauca,Zarzal
21217120,PUENTE CARRETERA [21217120],4.40286111,-75.29252778,Tolima,Ibagué
21217270,CHUZO EL [21217270],4.40922222,-75.43336111,Tolima,Cajamarca
21250480,SANTA BARBARA [21250480],4.90661111,-75.22019444,Tolima,Murillo
35220040,MACUCUANA [35220040],4.90816667,-71.53138889,Casanare,Orocué
21206030,SAN CAYETANO [21206030],4.91683333,-74.18166667,Cundinamarca,Subachoque
21250500,LIBANO [21250500],4.92188889,-75.07586111,Tolima,Líbano
26117030,TIERRABLANCA [26117030],4.41666667,-76.1,Valle del Cauca,Roldanillo
35220010,MODULOS [35220010],4.91047222,-71.43305556000001,Casanare,Orocué
26147110,SUIZA LA [26147110],4.91666667,-75.88333333,RIsaralda,La Virginia
21200780,POTRERO LARGO [21200780],4.92922222,-73.78047222000001,Cundinamarca,Guatavita
35070520,POMARROSOS LOS [35070520],4.93141667,-73.35036111000001,Boyacá,Macanal
35027001,PLAZA DE FERIAS [35027001],4.4033888899999996,-73.94055556,Cundinamarca,Cáqueza
35027002,PARQUE RAFAEL NUNEZ [35027002],4.40741667,-73.9475,Cundinamarca,Cáqueza
54020080,BEBEDO [54020080],4.93222222,-76.82694443999999,Chocó,Medio San Juan
21205990,LLANO EL [21205990],4.9277777799999996,-73.95,Cundinamarca,Sopó
24011060,SUSA [24011060],5.46244444,-73.80155556000001,Cundinamarca,Susa
24015120,ISLA DEL SANTUARIO [24015120],5.46727778,-73.73480556000001,Cundinamarca,Fúquene
23035020,AEROPUERTO PALANQUERO [23035020],5.47138889,-74.65472222000001,Cundinamarca,Puerto Salgar
